epoch,step,test_acc_epoch,test_acc_step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_acc_epoch,val_acc_step,val_loss_epoch,val_loss_step
16,1138,,,,,0.80497145652771,,,,,
17,1149,,,,,,0.7131174802780151,,,,
17,1199,,,,,,0.8973783254623413,,,,
,136,,,,,,,,0.6328125,,1.1165480613708496
,137,,,,,,,,0.609375,,1.2740404605865479
,138,,,,,,,,0.5859375,,1.2442378997802734
,139,,,,,,,,0.703125,,1.0221734046936035
,140,,,,,,,,0.6015625,,1.2628777027130127
,141,,,,,,,,0.6796875,,1.1210901737213135
,142,,,,,,,,0.6796875,,1.0790013074874878
,143,,,,,,,,0.7058823704719543,,0.9898247718811035
17,1205,,,,,,,0.6451953649520874,,1.1508311033248901,
17,1205,,,,,0.7630013227462769,,,,,
18,1249,,,,,,0.761968731880188,,,,
,144,,,,,,,,0.6171875,,1.208028793334961
,145,,,,,,,,0.5390625,,1.4321045875549316
,146,,,,,,,,0.5703125,,1.4244941473007202
,147,,,,,,,,0.5859375,,1.1889218091964722
,148,,,,,,,,0.546875,,1.4206992387771606
,149,,,,,,,,0.6015625,,1.3233314752578735
,150,,,,,,,,0.5625,,1.2571356296539307
,151,,,,,,,,0.5882353186607361,,1.3347843885421753
18,1272,,,,,,,0.575501561164856,,1.3227852582931519,
18,1272,,,,,0.7324163317680359,,,,,
19,1299,,,,,,0.6870105862617493,,,,
,152,,,,,,,,0.6953125,,0.9240419268608093
,153,,,,,,,,0.640625,,1.2278169393539429
,154,,,,,,,,0.6328125,,1.1809380054473877
,155,,,,,,,,0.7265625,,0.9154245853424072
,156,,,,,,,,0.671875,,1.1019341945648193
,157,,,,,,,,0.6640625,,1.063036322593689
,158,,,,,,,,0.65625,,1.1606873273849487
,159,,,,,,,,0.6470588445663452,,1.1407634019851685
19,1339,,,,,,,0.6684266328811646,,1.0851483345031738,
19,1339,,,,,0.7105159163475037,,,,,
,0,,0.78125,,0.711821436882019,,,,,,
,1,,0.6953125,,0.9210821390151978,,,,,,
,2,,0.7421875,,0.9104187488555908,,,,,,
,3,,0.640625,,1.2350492477416992,,,,,,
,4,,0.71875,,1.0307698249816895,,,,,,
,5,,0.625,,1.1921212673187256,,,,,,
,6,,0.7109375,,0.9430853128433228,,,,,,
,7,,0.6796875,,0.9441644549369812,,,,,,
,8,,0.7265625,,0.9038754105567932,,,,,,
,9,,0.296875,,2.1593003273010254,,,,,,
,10,,0.3046875,,2.207962989807129,,,,,,
,11,,0.3359375,,2.0491585731506348,,,,,,
,12,,0.3828125,,2.03462815284729,,,,,,
,13,,0.421875,,1.8627877235412598,,,,,,
,14,,0.46875,,1.745640516281128,,,,,,
,15,,0.7578125,,0.9405611753463745,,,,,,
,16,,0.6328125,,1.185951828956604,,,,,,
,17,,0.6953125,,0.9597349166870117,,,,,,
,18,,0.6171875,,1.1150281429290771,,,,,,
,19,,0.71875,,0.9690618515014648,,,,,,
,20,,0.5703125,,1.3698558807373047,,,,,,
,21,,0.6875,,1.1625268459320068,,,,,,
,22,,0.5703125,,1.267611026763916,,,,,,
,23,,0.609375,,1.2820394039154053,,,,,,
,24,,0.671875,,0.9732411503791809,,,,,,
,25,,0.796875,,0.5787420868873596,,,,,,
,26,,0.90625,,0.40638184547424316,,,,,,
,27,,0.8125,,0.6401803493499756,,,,,,
,28,,0.7734375,,0.7551009654998779,,,,,,
,29,,0.71875,,0.8255758285522461,,,,,,
,30,,0.6705882549285889,,1.0554767847061157,,,,,,
20,1340,0.6364331245422363,,1.173502802848816,,,,,,,
