epoch,step,test_acc_epoch,test_acc_step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_acc_epoch,val_acc_step,val_loss_epoch,val_loss_step
,4,,0.890625,,0.3790866434574127,,,,,,
,5,,0.875,,0.4760485589504242,,,,,,
,6,,0.8359375,,0.6658283472061157,,,,,,
,7,,0.828125,,0.595909595489502,,,,,,
,8,,0.84375,,0.5109273195266724,,,,,,
,9,,0.6875,,1.1119517087936401,,,,,,
,10,,0.65625,,1.2124888896942139,,,,,,
,11,,0.765625,,0.8135037422180176,,,,,,
,12,,0.8359375,,0.6252231001853943,,,,,,
,13,,0.8203125,,0.59786057472229,,,,,,
,14,,0.8828125,,0.4753382205963135,,,,,,
,15,,0.875,,0.45505839586257935,,,,,,
,16,,0.765625,,0.8344723582267761,,,,,,
,17,,0.859375,,0.5030614137649536,,,,,,
,18,,0.8203125,,0.6411852836608887,,,,,,
,19,,0.859375,,0.5565629601478577,,,,,,
,20,,0.7421875,,0.9026749134063721,,,,,,
,21,,0.828125,,0.658559262752533,,,,,,
,22,,0.78125,,0.6562262773513794,,,,,,
,23,,0.7578125,,0.896903395652771,,,,,,
,24,,0.828125,,0.5672319531440735,,,,,,
,25,,0.8984375,,0.45970985293388367,,,,,,
,26,,0.875,,0.43342557549476624,,,,,,
,27,,0.890625,,0.42002418637275696,,,,,,
,28,,0.890625,,0.3970608711242676,,,,,,
,29,,0.8359375,,0.5181125402450562,,,,,,
,30,,0.8235294222831726,,0.6384439468383789,,,,,,
15,1005,0.8341401219367981,,0.5977908968925476,,,,,,,
